product_id,product_name,category,brand,price,cost_price,discount_pct,rating,num_reviews,stock_quantity,reorder_point,weight_kg,sku,launch_date,is_active,is_featured,warranty_period,supplier_id,tags
147,StyleHub Electronics 147,Electronics,StyleHub,748.84,273.6,0.08,3.6,3626,242.0,27,27.47,SKU-00147,2025-03-02,true,true,no warranty,SUP-036,"electronics,stylehub,trending"
148,ReadMore Home & Garden 148,Home & Garden,ReadMore,21.27,7.3,0.38,1.3,1583,256.0,64,44.78,SKU-00148,2024-02-25,true,true,lifetime,SUP-039,"home & garden,readmore,trending"
149,PlayFun Electronics 149,Electronics,PlayFun,49.06,20.66,0.2,1.3,3842,638.0,44,42.81,SKU-00149,2024-08-30,true,true,3 years,SUP-004,"electronics,playfun,trending"
150,SportZone Beauty 150,Beauty,SportZone,813.45,549.62,0.43,3.3,4179,556.0,34,31.57,SKU-00150,2022-07-03,true,false,6 months,SUP-029,"beauty,sportzone,trending"
151,TechPro Music 151,Music,TechPro,465.32,195.02,0.34,4.8,4443,983.0,76,6.11,SKU-00151,2022-05-08,true,true,2 years,SUP-022,"music,techpro,trending"
152,AutoMart Beauty 152,Beauty,AutoMart,1194.61,550.53,0.22,4.6,4787,861.0,26,13.47,SKU-00152,2024-03-28,true,true,3 years,SUP-003,"beauty,automart,trending"
153,ReadMore Music 153,Music,ReadMore,1186.27,569.34,0.15,1.3,3958,870.0,69,37.94,SKU-00153,2022-03-24,true,true,no warranty,SUP-014,"music,readmore,trending"
154,TechPro Food 154,Food,TechPro,381.12,264.52,0.48,2.2,4135,874.0,66,23.08,SKU-00154,2022-10-06,false,true,no warranty,SUP-010,"food,techpro,trending"
155,MelodyBox Electronics 155,Electronics,MelodyBox,1376.52,763.2,0.32,1.7,2193,524.0,81,23.77,SKU-00155,2023-04-28,false,false,1 year,SUP-030,"electronics,melodybox,trending"
156,MelodyBox Books 156,Books,MelodyBox,913.49,621.03,0.11,3.9,3871,892.0,90,0.89,SKU-00156,2025-12-04,false,true,lifetime,SUP-016,"books,melodybox,trending"
157,FreshBite Music 157,Music,FreshBite,604.32,283.71,0.36,4.2,2525,766.0,46,26.73,SKU-00157,2023-06-30,true,false,1 year,SUP-038,"music,freshbite,trending"
158,HomeBliss Food 158,Food,HomeBliss,482.05,290.93,0.4,2.4,1964,603.0,80,36.68,SKU-00158,2024-05-02,false,false,1 year,SUP-010,"food,homebliss,trending"
159,HomeBliss Automotive 159,Automotive,HomeBliss,503.57,348.6,0.11,1.9,2553,895.0,59,31.58,SKU-00159,2022-04-26,true,false,3 years,SUP-013,"automotive,homebliss,trending"
160,SportZone Home & Garden 160,Home & Garden,SportZone,1170.42,405.76,0.35,1.5,3067,398.0,35,12.85,SKU-00160,2025-11-12,false,true,3 years,SUP-014,"home & garden,sportzone,trending"
161,ReadMore Beauty 161,Beauty,ReadMore,1200.57,613.82,0.21,4.5,1597,364.0,14,14.24,SKU-00161,2023-06-30,false,false,no warranty,SUP-008,"beauty,readmore,trending"
162,HomeBliss Sports 162,Sports,HomeBliss,409.99,170.64,0.07,1.3,3827,340.0,83,13.32,SKU-00162,2025-03-08,false,false,no warranty,SUP-019,"sports,homebliss,trending"
163,StyleHub Books 163,Books,StyleHub,949.51,486.71,0.15,4.4,2459,379.0,74,5.57,SKU-00163,2024-01-22,true,true,lifetime,SUP-008,"books,stylehub,trending"
164,GlowUp Clothing 164,Clothing,GlowUp,413.3,205.18,0.31,4.6,3173,288.0,85,29.85,SKU-00164,2024-10-23,false,true,2 years,SUP-029,"clothing,glowup,trending"
165,PlayFun Home & Garden 165,Home & Garden,PlayFun,325.54,215.82,0.31,4.5,3069,765.0,82,40.62,SKU-00165,2024-01-08,true,true,6 months,SUP-030,"home & garden,playfun,trending"
166,StyleHub Toys 166,Toys,StyleHub,395.33,273.82,0.33,4.2,1804,857.0,71,44.18,SKU-00166,2022-12-30,true,true,2 years,SUP-030,"toys,stylehub,trending"
167,ReadMore Food 167,Food,ReadMore,393.81,234.73,0.5,1.1,4121,92.0,42,20.28,SKU-00167,2023-09-07,true,false,lifetime,SUP-041,"food,readmore,trending"
168,ReadMore Beauty 168,Beauty,ReadMore,466.27,278.79,0.49,3.5,2200,632.0,11,21.35,SKU-00168,2025-04-24,false,true,no warranty,SUP-002,"beauty,readmore,trending"
169,MelodyBox Beauty 169,Beauty,MelodyBox,941.85,373.86,0.22,2.2,839,881.0,28,39.97,SKU-00169,2022-05-11,false,true,3 years,SUP-022,"beauty,melodybox,trending"
170,GlowUp Electronics 170,Electronics,GlowUp,120.9,73.64,0.22,2.4,73,102.0,31,15.99,SKU-00170,2022-10-12,true,true,3 years,SUP-003,"electronics,glowup,trending"
171,SportZone Electronics 171,Electronics,SportZone,1143.5,428.7,0.49,1.7,4432,416.0,75,48.1,SKU-00171,2025-08-01,true,true,1 year,SUP-004,"electronics,sportzone,trending"
172,GlowUp Food 172,Food,GlowUp,1333.4,540.97,0.35,3.2,1155,372.0,69,30.96,SKU-00172,2024-02-19,false,false,1 year,SUP-003,"food,glowup,trending"
173,StyleHub Electronics 173,Electronics,StyleHub,432.45,177.87,0.13,2.0,113,642.0,38,42.13,SKU-00173,2022-12-14,true,false,6 months,SUP-046,"electronics,stylehub,trending"
174,MelodyBox Toys 174,Toys,MelodyBox,555.48,281.92,0.46,2.3,4906,709.0,86,13.74,SKU-00174,2023-10-25,false,false,1 year,SUP-049,"toys,melodybox,trending"
175,MelodyBox Automotive 175,Automotive,MelodyBox,758.25,407.34,0.01,2.3,3914,575.0,94,41.06,SKU-00175,2025-08-06,true,false,3 years,SUP-028,"automotive,melodybox,trending"
176,AutoMart Electronics 176,Electronics,AutoMart,471.27,259.34,0.02,3.3,4958,273.0,96,26.82,SKU-00176,2023-10-11,true,false,1 year,SUP-037,"electronics,automart,trending"
177,HomeBliss Electronics 177,Electronics,HomeBliss,514.8,320.92,0.37,4.5,4347,356.0,80,31.67,SKU-00177,2025-06-21,false,false,no warranty,SUP-001,"electronics,homebliss,trending"
178,GlowUp Music 178,Music,GlowUp,321.16,135.82,0.23,4.7,140,907.0,51,42.28,SKU-00178,2022-12-18,true,true,6 months,SUP-033,"music,glowup,trending"
179,ReadMore Sports 179,Sports,ReadMore,587.18,331.94,0.19,4.4,2340,915.0,77,1.26,SKU-00179,2022-09-25,false,false,lifetime,SUP-019,"sports,readmore,trending"
180,FreshBite Electronics 180,Electronics,FreshBite,526.81,323.71,0.32,2.3,3059,240.0,30,40.08,SKU-00180,2025-08-05,true,false,3 years,SUP-049,"electronics,freshbite,trending"
181,PlayFun Music 181,Music,PlayFun,61.91,29.65,0.45,4.7,2969,773.0,51,22.99,SKU-00181,2023-04-03,false,false,lifetime,SUP-048,"music,playfun,trending"
182,ReadMore Toys 182,Toys,ReadMore,498.74,183.63,0.47,4.8,4512,829.0,63,22.95,SKU-00182,2025-04-28,true,true,no warranty,SUP-032,"toys,readmore,trending"
183,ReadMore Toys 183,Toys,ReadMore,1278.89,819.47,0.29,3.5,1434,621.0,82,34.31,SKU-00183,2024-05-26,false,true,1 year,SUP-040,"toys,readmore,trending"
184,AutoMart Beauty 184,Beauty,AutoMart,385.92,250.6,0.48,3.3,432,142.0,38,33.27,SKU-00184,2023-11-27,false,true,3 years,SUP-001,"beauty,automart,trending"
185,FreshBite Electronics 185,Electronics,FreshBite,397.03,133.35,0.29,1.3,1055,283.0,63,28.26,SKU-00185,2023-10-18,false,false,1 year,SUP-045,"electronics,freshbite,trending"
186,PlayFun Food 186,Food,PlayFun,108.44,75.61,0.34,3.4,3949,375.0,41,16.75,SKU-00186,2025-06-13,false,false,6 months,SUP-020,"food,playfun,trending"
187,GlowUp Books 187,Books,GlowUp,1123.02,346.68,0.03,2.4,183,398.0,41,10.3,SKU-00187,2024-04-14,true,true,lifetime,SUP-039,"books,glowup,trending"
188,FreshBite Automotive 188,Automotive,FreshBite,746.56,358.0,0.26,3.6,2861,997.0,34,32.98,SKU-00188,2025-11-17,true,false,6 months,SUP-046,"automotive,freshbite,trending"
189,StyleHub Music 189,Music,StyleHub,724.04,450.19,0.4,1.2,2008,202.0,96,11.65,SKU-00189,2024-10-30,false,false,2 years,SUP-006,"music,stylehub,trending"
190,SportZone Food 190,Food,SportZone,378.45,212.34,0.43,1.2,1480,677.0,90,30.28,SKU-00190,2023-02-12,true,true,3 years,SUP-036,"food,sportzone,trending"
191,TechPro Food 191,Food,TechPro,1098.09,629.93,0.03,3.3,3403,486.0,62,24.98,SKU-00191,2024-07-26,false,false,1 year,SUP-027,"food,techpro,trending"
192,AutoMart Toys 192,Toys,AutoMart,569.33,252.12,0.15,3.5,476,208.0,74,5.63,SKU-00192,2023-11-09,false,true,2 years,SUP-050,"toys,automart,trending"
193,StyleHub Clothing 193,Clothing,StyleHub,1353.11,481.55,0.31,3.3,3043,205.0,16,26.91,SKU-00193,2022-10-05,true,true,1 year,SUP-042,"clothing,stylehub,trending"
194,HomeBliss Clothing 194,Clothing,HomeBliss,551.01,329.55,0.03,4.9,4260,315.0,13,23.28,SKU-00194,2022-10-21,false,false,6 months,SUP-028,"clothing,homebliss,trending"
195,GlowUp Books 195,Books,GlowUp,26.24,12.49,0.36,2.3,1010,746.0,48,15.35,SKU-00195,2024-11-04,false,false,1 year,SUP-007,"books,glowup,trending"
196,SportZone Beauty 196,Beauty,SportZone,845.92,336.57,0.49,3.6,3712,697.0,84,22.74,SKU-00196,2022-04-22,true,false,6 months,SUP-028,"beauty,sportzone,trending"
197,PlayFun Music 197,Music,PlayFun,1238.45,826.41,0.17,3.7,1291,229.0,56,25.41,SKU-00197,2023-02-27,false,false,6 months,SUP-011,"music,playfun,trending"
198,FreshBite Toys 198,Toys,FreshBite,275.2,111.67,0.49,3.2,693,592.0,85,47.69,SKU-00198,2023-09-07,false,true,3 years,SUP-044,"toys,freshbite,trending"
199,MelodyBox Toys 199,Toys,MelodyBox,875.65,525.09,0.35,2.1,3224,657.0,47,49.92,SKU-00199,2024-06-04,false,false,1 year,SUP-016,"toys,melodybox,trending"
200,TechPro Music 200,Music,TechPro,50.11,16.49,0.19,2.2,1279,978.0,77,18.85,SKU-00200,2025-01-07,false,false,2 years,SUP-032,"music,techpro,trending"
201,StyleHub Electronics 201,Electronics,StyleHub,755.65,368.73,0.24,3.7,369,125.0,97,15.13,SKU-00201,2024-07-13,true,true,3 years,SUP-032,"electronics,stylehub,trending"
202,PlayFun Books 202,Books,PlayFun,1356.03,809.77,0.45,3.8,469,797.0,49,33.33,SKU-00202,2024-08-03,false,true,no warranty,SUP-032,"books,playfun,trending"
203,SportZone Home & Garden 203,Home & Garden,SportZone,1053.07,494.25,0.34,1.4,800,222.0,48,0.73,SKU-00203,2024-09-25,true,true,3 years,SUP-018,"home & garden,sportzone,trending"
204,AutoMart Toys 204,Toys,AutoMart,488.8,181.34,0.17,3.6,4119,712.0,95,43.71,SKU-00204,2022-09-15,false,false,no warranty,SUP-033,"toys,automart,trending"
205,StyleHub Toys 205,Toys,StyleHub,1439.41,823.37,0.21,4.5,4268,936.0,18,17.44,SKU-00205,2024-08-16,true,false,2 years,SUP-027,"toys,stylehub,trending"
206,StyleHub Beauty 206,Beauty,StyleHub,1290.11,600.98,0.49,4.6,353,566.0,63,46.72,SKU-00206,2023-05-05,false,false,3 years,SUP-041,"beauty,stylehub,trending"
207,PlayFun Electronics 207,Electronics,PlayFun,855.17,383.29,0.06,2.7,587,219.0,85,16.78,SKU-00207,2023-01-20,true,true,2 years,SUP-024,"electronics,playfun,trending"
208,FreshBite Clothing 208,Clothing,FreshBite,227.14,104.02,0.2,3.4,667,949.0,92,35.48,SKU-00208,2025-03-08,false,false,lifetime,SUP-049,"clothing,freshbite,trending"
209,MelodyBox Beauty 209,Beauty,MelodyBox,731.7,308.54,0.24,4.0,4157,627.0,62,37.0,SKU-00209,2022-06-24,false,true,6 months,SUP-023,"beauty,melodybox,trending"
210,AutoMart Books 210,Books,AutoMart,942.33,380.65,0.1,3.3,1500,180.0,54,40.7,SKU-00210,2022-06-10,false,false,1 year,SUP-016,"books,automart,trending"
211,StyleHub Electronics 211,Electronics,StyleHub,205.54,84.81,0.29,3.9,81,111.0,59,10.27,SKU-00211,2022-08-10,true,false,1 year,SUP-030,"electronics,stylehub,trending"
212,FreshBite Electronics 212,Electronics,FreshBite,547.42,239.97,0.41,1.0,1228,174.0,11,20.72,SKU-00212,2023-12-15,false,false,1 year,SUP-042,"electronics,freshbite,trending"
213,AutoMart Toys 213,Toys,AutoMart,684.89,312.75,0.37,1.7,4980,521.0,18,0.19,SKU-00213,2023-09-03,true,true,1 year,SUP-048,"toys,automart,trending"
214,AutoMart Books 214,Books,AutoMart,308.84,119.58,0.06,4.1,1426,709.0,48,43.26,SKU-00214,2024-02-20,true,false,1 year,SUP-044,"books,automart,trending"
215,PlayFun Home & Garden 215,Home & Garden,PlayFun,1259.38,418.55,0.28,3.8,1239,13.0,41,41.76,SKU-00215,2025-01-11,true,false,no warranty,SUP-046,"home & garden,playfun,trending"
216,PlayFun Music 216,Music,PlayFun,760.84,528.01,0.48,3.6,4605,335.0,93,48.39,SKU-00216,2022-05-12,true,true,no warranty,SUP-011,"music,playfun,trending"
217,StyleHub Food 217,Food,StyleHub,702.62,434.27,0.02,4.8,3205,424.0,60,11.5,SKU-00217,2025-08-26,false,false,1 year,SUP-033,"food,stylehub,trending"
218,HomeBliss Clothing 218,Clothing,HomeBliss,241.76,164.56,0.16,3.1,2754,10.0,35,48.86,SKU-00218,2024-10-03,true,true,no warranty,SUP-043,"clothing,homebliss,trending"
219,SportZone Music 219,Music,SportZone,1481.89,462.86,0.11,2.4,2826,633.0,35,33.35,SKU-00219,2022-08-09,true,true,no warranty,SUP-017,"music,sportzone,trending"
220,ReadMore Toys 220,Toys,ReadMore,1268.91,608.17,0.34,2.7,803,582.0,53,2.47,SKU-00220,2023-05-27,true,false,3 years,SUP-033,"toys,readmore,trending"
221,FreshBite Automotive 221,Automotive,FreshBite,97.07,59.78,0.06,4.4,3260,330.0,46,42.48,SKU-00221,2025-06-29,false,true,lifetime,SUP-023,"automotive,freshbite,trending"
222,MelodyBox Books 222,Books,MelodyBox,1434.52,566.9,0.25,1.7,32,907.0,19,16.47,SKU-00222,2023-07-21,false,false,3 years,SUP-027,"books,melodybox,trending"
223,MelodyBox Sports 223,Sports,MelodyBox,138.43,63.68,0.04,4.4,3608,414.0,54,6.97,SKU-00223,2022-12-08,true,false,6 months,SUP-037,"sports,melodybox,trending"
224,SportZone Toys 224,Toys,SportZone,1064.11,559.11,0.41,4.6,1073,563.0,81,42.81,SKU-00224,2025-04-03,false,true,no warranty,SUP-048,"toys,sportzone,trending"
225,PlayFun Sports 225,Sports,PlayFun,689.74,436.92,0.49,4.5,629,722.0,40,45.94,SKU-00225,2025-01-02,false,false,no warranty,SUP-022,"sports,playfun,trending"
226,TechPro Electronics 226,Electronics,TechPro,1062.02,566.11,0.05,2.5,2839,720.0,66,25.83,SKU-00226,2022-10-18,true,false,lifetime,SUP-049,"electronics,techpro,trending"
227,GlowUp Home & Garden 227,Home & Garden,GlowUp,1211.56,811.11,0.29,2.1,1263,637.0,13,20.81,SKU-00227,2022-08-06,false,true,3 years,SUP-003,"home & garden,glowup,trending"
228,AutoMart Food 228,Food,AutoMart,804.69,561.75,0.22,1.0,1145,29.0,38,46.33,SKU-00228,2025-12-29,true,true,6 months,SUP-011,"food,automart,trending"
229,MelodyBox Electronics 229,Electronics,MelodyBox,928.62,425.69,0.24,4.9,3628,164.0,12,10.05,SKU-00229,2024-06-27,true,false,2 years,SUP-033,"electronics,melodybox,trending"
230,GlowUp Home & Garden 230,Home & Garden,GlowUp,545.59,269.09,0.23,1.4,20,348.0,94,42.87,SKU-00230,2024-10-01,false,true,lifetime,SUP-027,"home & garden,glowup,trending"
231,AutoMart Automotive 231,Automotive,AutoMart,55.78,22.55,0.41,1.8,1998,76.0,42,36.32,SKU-00231,2022-01-12,false,false,3 years,SUP-036,"automotive,automart,trending"
232,AutoMart Food 232,Food,AutoMart,1120.66,444.27,0.33,4.0,4239,968.0,64,26.74,SKU-00232,2022-04-30,true,false,1 year,SUP-007,"food,automart,trending"
233,MelodyBox Books 233,Books,MelodyBox,1202.2,563.79,0.44,1.5,2229,984.0,75,44.74,SKU-00233,2025-11-06,true,false,lifetime,SUP-004,"books,melodybox,trending"
234,TechPro Sports 234,Sports,TechPro,1274.88,780.01,0.19,4.3,4983,787.0,11,2.14,SKU-00234,2022-05-25,true,true,3 years,SUP-014,"sports,techpro,trending"
235,FreshBite Food 235,Food,FreshBite,1407.59,567.33,0.22,4.0,1898,631.0,73,14.22,SKU-00235,2024-04-03,true,true,lifetime,SUP-039,"food,freshbite,trending"
236,StyleHub Sports 236,Sports,StyleHub,319.95,169.49,0.16,3.3,4078,68.0,38,7.26,SKU-00236,2023-02-16,true,false,2 years,SUP-009,"sports,stylehub,trending"
237,SportZone Food 237,Food,SportZone,983.85,574.46,0.18,1.3,709,966.0,84,32.85,SKU-00237,2023-02-07,false,false,no warranty,SUP-001,"food,sportzone,trending"
238,SportZone Music 238,Music,SportZone,253.25,134.47,0.03,1.7,4626,448.0,89,36.94,SKU-00238,2025-04-22,true,true,1 year,SUP-016,"music,sportzone,trending"
239,FreshBite Food 239,Food,FreshBite,1066.02,609.5,0.49,2.6,3524,36.0,90,19.42,SKU-00239,2022-12-05,false,true,1 year,SUP-050,"food,freshbite,trending"
240,TechPro Sports 240,Sports,TechPro,973.26,511.61,0.41,2.9,1784,534.0,46,14.58,SKU-00240,2025-12-04,true,true,lifetime,SUP-007,"sports,techpro,trending"
241,HomeBliss Food 241,Food,HomeBliss,614.16,223.82,0.38,3.7,3667,706.0,33,19.3,SKU-00241,2024-02-22,true,true,6 months,SUP-031,"food,homebliss,trending"
242,PlayFun Clothing 242,Clothing,PlayFun,1400.44,733.41,0.28,1.5,1828,825.0,23,3.98,SKU-00242,2024-08-20,false,true,2 years,SUP-029,"clothing,playfun,trending"
243,GlowUp Automotive 243,Automotive,GlowUp,1264.11,628.66,0.3,5.0,4576,553.0,27,38.19,SKU-00243,2023-04-12,true,true,lifetime,SUP-029,"automotive,glowup,trending"
244,AutoMart Toys 244,Toys,AutoMart,408.38,180.92,0.31,4.6,1951,680.0,11,10.54,SKU-00244,2022-01-27,false,false,3 years,SUP-034,"toys,automart,trending"
245,StyleHub Automotive 245,Automotive,StyleHub,893.98,498.27,0.13,3.4,1433,378.0,53,37.56,SKU-00245,2024-08-11,true,true,3 years,SUP-019,"automotive,stylehub,trending"
246,GlowUp Music 246,Music,GlowUp,717.55,289.54,0.18,3.8,2532,316.0,67,17.88,SKU-00246,2022-12-30,false,false,no warranty,SUP-020,"music,glowup,trending"
247,FreshBite Sports 247,Sports,FreshBite,800.11,554.67,0.16,3.9,4944,573.0,16,35.39,SKU-00247,2024-12-02,false,true,6 months,SUP-008,"sports,freshbite,trending"
248,GlowUp Toys 248,Toys,GlowUp,717.1,286.74,0.12,4.5,610,320.0,64,14.41,SKU-00248,2024-05-11,false,true,no warranty,SUP-024,"toys,glowup,trending"
249,GlowUp Electronics 249,Electronics,GlowUp,1127.6,720.05,0.27,4.9,4461,202.0,36,49.63,SKU-00249,2025-04-08,true,false,3 years,SUP-021,"electronics,glowup,trending"
250,ReadMore Electronics 250,Electronics,ReadMore,1140.31,488.07,0.48,1.2,2451,747.0,54,18.9,SKU-00250,2025-11-10,true,true,lifetime,SUP-037,"electronics,readmore,trending"
251,HomeBliss Books 251,Books,HomeBliss,454.48,312.97,0.18,2.1,2629,452.0,53,3.95,SKU-00251,2023-11-22,false,true,3 years,SUP-013,"books,homebliss,trending"
252,FreshBite Food 252,Food,FreshBite,16.3,9.06,0.4,4.8,1190,464.0,58,5.59,SKU-00252,2024-12-11,false,true,no warranty,SUP-045,"food,freshbite,trending"
253,GlowUp Food 253,Food,GlowUp,872.11,423.04,0.37,2.9,1473,953.0,37,31.67,SKU-00253,2022-02-20,true,false,no warranty,SUP-018,"food,glowup,trending"
254,FreshBite Automotive 254,Automotive,FreshBite,1137.35,683.37,0.35,2.7,786,571.0,34,45.91,SKU-00254,2025-06-04,true,true,no warranty,SUP-037,"automotive,freshbite,trending"
255,StyleHub Sports 255,Sports,StyleHub,1158.98,678.11,0.09,4.9,1826,139.0,99,0.15,SKU-00255,2024-03-13,true,false,1 year,SUP-044,"sports,stylehub,trending"
256,SportZone Music 256,Music,SportZone,1301.97,439.96,0.25,2.1,3015,278.0,79,30.68,SKU-00256,2023-10-14,true,true,2 years,SUP-050,"music,sportzone,trending"
257,TechPro Electronics 257,Electronics,TechPro,1336.36,586.48,0.11,1.8,1298,505.0,65,23.79,SKU-00257,2023-10-31,false,true,2 years,SUP-029,"electronics,techpro,trending"
258,FreshBite Music 258,Music,FreshBite,1427.08,633.79,0.05,4.3,4126,584.0,65,32.75,SKU-00258,2022-07-09,true,true,no warranty,SUP-024,"music,freshbite,trending"
259,FreshBite Electronics 259,Electronics,FreshBite,629.65,403.09,0.2,3.1,3161,292.0,90,10.6,SKU-00259,2024-06-16,false,true,no warranty,SUP-044,"electronics,freshbite,trending"
260,FreshBite Food 260,Food,FreshBite,266.38,82.08,0.08,2.4,3599,177.0,86,39.59,SKU-00260,2025-08-03,false,false,3 years,SUP-043,"food,freshbite,trending"
261,GlowUp Home & Garden 261,Home & Garden,GlowUp,317.96,145.83,0.12,4.4,2404,387.0,23,23.51,SKU-00261,2024-03-18,true,true,1 year,SUP-014,"home & garden,glowup,trending"
262,SportZone Beauty 262,Beauty,SportZone,914.95,463.17,0.4,4.1,4092,281.0,20,31.62,SKU-00262,2024-06-06,true,false,no warranty,SUP-046,"beauty,sportzone,trending"
263,TechPro Home & Garden 263,Home & Garden,TechPro,346.96,117.27,0.36,3.8,3180,412.0,58,21.63,SKU-00263,2022-10-22,false,false,2 years,SUP-020,"home & garden,techpro,trending"
264,SportZone Clothing 264,Clothing,SportZone,1126.44,578.28,0.17,3.5,3099,152.0,83,17.66,SKU-00264,2022-08-02,true,false,lifetime,SUP-028,"clothing,sportzone,trending"
265,TechPro Clothing 265,Clothing,TechPro,577.06,399.89,0.21,1.2,492,183.0,59,44.56,SKU-00265,2023-08-30,false,true,no warranty,SUP-007,"clothing,techpro,trending"
266,SportZone Automotive 266,Automotive,SportZone,920.66,399.75,0.26,3.5,867,909.0,58,44.57,SKU-00266,2022-10-02,false,false,6 months,SUP-002,"automotive,sportzone,trending"
267,GlowUp Beauty 267,Beauty,GlowUp,941.6,488.01,0.14,4.9,1809,848.0,28,45.47,SKU-00267,2024-05-31,false,true,1 year,SUP-044,"beauty,glowup,trending"
268,ReadMore Sports 268,Sports,ReadMore,1345.88,820.55,0.29,2.4,2082,847.0,11,23.1,SKU-00268,2022-05-19,true,false,1 year,SUP-040,"sports,readmore,trending"
269,PlayFun Food 269,Food,PlayFun,40.85,16.24,0.33,5.0,249,841.0,65,22.28,SKU-00269,2023-06-02,false,true,1 year,SUP-043,"food,playfun,trending"
270,StyleHub Home & Garden 270,Home & Garden,StyleHub,751.93,249.81,0.23,4.0,2923,255.0,18,8.62,SKU-00270,2025-02-05,true,false,lifetime,SUP-012,"home & garden,stylehub,trending"
271,TechPro Books 271,Books,TechPro,1231.93,458.23,0.48,4.6,591,357.0,93,9.13,SKU-00271,2024-11-08,false,true,6 months,SUP-029,"books,techpro,trending"
272,FreshBite Beauty 272,Beauty,FreshBite,10.36,7.14,0.08,3.4,1361,334.0,15,42.57,SKU-00272,2022-04-27,false,true,no warranty,SUP-009,"beauty,freshbite,trending"
273,MelodyBox Sports 273,Sports,MelodyBox,99.72,65.31,0.15,1.2,1382,365.0,31,24.37,SKU-00273,2025-05-14,false,true,1 year,SUP-036,"sports,melodybox,trending"
274,FreshBite Home & Garden 274,Home & Garden,FreshBite,1440.62,602.58,0.38,4.7,1900,482.0,60,17.8,SKU-00274,2023-03-08,false,true,no warranty,SUP-036,"home & garden,freshbite,trending"
275,FreshBite Toys 275,Toys,FreshBite,33.64,13.12,0.01,2.6,2086,821.0,46,27.88,SKU-00275,2025-09-04,true,true,lifetime,SUP-042,"toys,freshbite,trending"
276,FreshBite Electronics 276,Electronics,FreshBite,482.39,148.64,0.49,4.0,2231,937.0,75,42.76,SKU-00276,2025-09-15,true,false,lifetime,SUP-002,"electronics,freshbite,trending"
277,StyleHub Toys 277,Toys,StyleHub,837.86,556.78,0.23,1.7,486,614.0,71,12.73,SKU-00277,2023-06-11,false,true,lifetime,SUP-007,"toys,stylehub,trending"
278,AutoMart Clothing 278,Clothing,AutoMart,191.69,129.56,0.43,1.0,1641,710.0,55,19.78,SKU-00278,2025-10-23,false,false,2 years,SUP-044,"clothing,automart,trending"
279,HomeBliss Automotive 279,Automotive,HomeBliss,720.9,441.4,0.3,2.6,40,442.0,38,19.75,SKU-00279,2022-04-29,false,false,2 years,SUP-007,"automotive,homebliss,trending"
280,TechPro Books 280,Books,TechPro,839.7,434.37,0.1,3.1,1726,501.0,29,17.84,SKU-00280,2022-09-29,false,true,2 years,SUP-014,"books,techpro,trending"
281,HomeBliss Music 281,Music,HomeBliss,1161.7,402.86,0.01,2.6,2691,483.0,66,18.74,SKU-00281,2025-11-13,false,false,lifetime,SUP-019,"music,homebliss,trending"
282,TechPro Food 282,Food,TechPro,329.46,196.43,0.21,2.6,4286,69.0,50,7.56,SKU-00282,2025-08-19,true,true,2 years,SUP-016,"food,techpro,trending"
283,GlowUp Automotive 283,Automotive,GlowUp,1330.18,482.45,0.41,4.8,1884,756.0,38,0.67,SKU-00283,2025-07-02,false,true,lifetime,SUP-024,"automotive,glowup,trending"
284,GlowUp Books 284,Books,GlowUp,67.44,37.86,0.49,1.8,4915,806.0,69,44.0,SKU-00284,2023-08-18,true,true,6 months,SUP-017,"books,glowup,trending"
285,MelodyBox Music 285,Music,MelodyBox,735.81,432.6,0.23,2.3,4009,202.0,93,22.53,SKU-00285,2024-08-06,true,false,lifetime,SUP-040,"music,melodybox,trending"
286,MelodyBox Electronics 286,Electronics,MelodyBox,1474.48,712.95,0.03,2.2,3189,977.0,53,28.79,SKU-00286,2024-07-12,true,false,6 months,SUP-050,"electronics,melodybox,trending"
287,HomeBliss Electronics 287,Electronics,HomeBliss,1161.11,464.82,0.17,1.8,3288,541.0,84,4.92,SKU-00287,2022-04-15,true,false,6 months,SUP-046,"electronics,homebliss,trending"
288,PlayFun Automotive 288,Automotive,PlayFun,646.83,359.41,0.45,1.1,1323,805.0,97,25.19,SKU-00288,2024-11-02,false,false,6 months,SUP-044,"automotive,playfun,trending"
289,MelodyBox Beauty 289,Beauty,MelodyBox,884.35,402.28,0.25,1.7,3360,247.0,18,6.02,SKU-00289,2023-06-25,false,false,lifetime,SUP-046,"beauty,melodybox,trending"
290,AutoMart Beauty 290,Beauty,AutoMart,1399.9,481.78,0.07,2.3,3908,694.0,80,41.61,SKU-00290,2025-02-07,true,true,1 year,SUP-032,"beauty,automart,trending"
291,MelodyBox Food 291,Food,MelodyBox,963.8,495.02,0.18,3.6,2115,577.0,96,29.17,SKU-00291,2025-07-03,false,true,no warranty,SUP-034,"food,melodybox,trending"
292,StyleHub Sports 292,Sports,StyleHub,1079.97,474.18,0.5,4.1,3013,193.0,39,3.18,SKU-00292,2023-07-24,true,false,3 years,SUP-014,"sports,stylehub,trending"
293,FreshBite Clothing 293,Clothing,FreshBite,484.69,255.04,0.49,1.1,1009,435.0,89,41.75,SKU-00293,2023-06-07,true,false,no warranty,SUP-020,"clothing,freshbite,trending"
294,TechPro Electronics 294,Electronics,TechPro,93.37,55.43,0.02,2.8,3361,45.0,40,38.73,SKU-00294,2022-09-09,true,false,2 years,SUP-050,"electronics,techpro,trending"
