product_id,product_name,category,brand,price,cost_price,discount_pct,rating,num_reviews,stock_quantity,reorder_point,weight_kg,sku,launch_date,is_active,is_featured,warranty_period,supplier_id,tags
1628,Shell Tire Inflator Portable,Automotive,Shell,1072.93,702.95,21.3,4.7,9280,3726.0,187,14.88,SKU-LAQM0OIP,2025-01-14,yes,No,1 Year,SUP-3326,trending|organic
1629,Funskool Wooden Train Set,Toys & Games,Funskool,5496.74,3067.44,1.8,4.7,3785,9528.0,377,2.35,SKU-0VLL8X56,2025-01-16,Yes,No,No Warranty,SUP-6279,trending|organic|top-rated|sustainable
1630,Patanjali Sleep Mask Set,Health & Wellness,Patanjali,2648.36,1450.87,4.0,3.7,1277,7946.0,51,24.54,SKU-AJVXFXQU,2025-01-20,yes,Yes,6 months,SUP-1170,bestseller|top-rated
1631,Plum SPF 50 Sunscreen 100ml,Beauty & Personal Care,Plum,2568.16,1724.87,4.9,4.2,5968,2817.0,178,19.79,SKU-HPQ0U08X,2025-01-06,Yes,Yes,1 year,SUP-2869,eco|trending
1632,Greenworks Lawn Mower Manual,Garden & Outdoors,Greenworks,6666.97,3936.99,37.4,1.8,1830,915.0,149,16.33,SKU-K4NBPHPA,2025-01-12,YES,No,6 months,SUP-7388,premium|eco
1633,Patanjali Dried Cranberries 150g,Grocery & Gourmet,Patanjali,6831.82,3842.54,26.4,4.2,3395,1299.0,58,21.79,SKU-ORLY6PG7,2025-01-20,Yes,Yes,No Warranty,SUP-7304,premium|top-rated|organic|bestseller
1634,Pigeon Induction Cooktop 2000W,Home & Kitchen,Pigeon,5687.32,2917.16,23.9,4.3,4061,6861.0,408,23.95,SKU-0L4IDLMC,2025-01-29,Yes,Yes,6 months,SUP-2421,organic|eco|sustainable
1635,Aashirvaad Moringa Powder 200g,Grocery & Gourmet,Aashirvaad,1579.31,799.39,10.6,3.0,5558,5333.0,362,6.35,SKU-QQV1HT5Z,2025-03-13,YES,No,1 year,SUP-6358,clearance|sale
1636,Gibson Guitar Tuner Clip,Music & Instruments,Gibson,62.33,36.96,34.3,4.5,3785,3712.0,474,23.5,SKU-BAGYK1DD,2025-01-14,yes,No,No Warranty,SUP-4745,organic|trending|bestseller
1637,Michelin Car Vacuum Cleaner,Automotive,Michelin,8045.61,4761.66,1.6,2.4,431,5094.0,255,21.87,SKU-DQU0HSB4,2025-02-22,No,No,2 years,SUP-5053,sale|popular|organic|clearance
1638,Dettol Omega-3 Capsules 60s,Health & Wellness,Dettol,4980.52,2362.9,8.1,2.6,7964,6482.0,482,17.6,SKU-DBE2ADDB,2025-01-15,yes,No,1 Year,SUP-6209,sustainable|bestseller
1639,Fender Guitar Tuner Clip,Music & Instruments,Fender,3577.02,2396.85,28.2,3.6,5794,1638.0,201,1.22,SKU-4GTAS985,2025-02-08,no,Yes,Lifetime,SUP-1515,bestseller|sustainable|top-rated
1640,Sennheiser Guitar Tuner Clip,Music & Instruments,Sennheiser,5978.84,2731.06,22.9,4.2,8575,7489.0,451,21.66,SKU-XXUMH1HO,2025-02-27,Yes,No,2 Years,SUP-8763,flash|sustainable|eco
1641,Himalaya Sleep Mask Set,Health & Wellness,Himalaya,7001.59,4249.83,29.1,4.1,7203,7263.0,136,19.97,SKU-M50NT1XV,2025-02-08,YES,No,1 year,SUP-6872,new|trending
1642,Casio Stainless Steel Bracelet,Jewellery & Watches,Casio,1112.53,636.89,3.9,3.9,1106,9066.0,223,4.22,SKU-YMUXTXO3,2025-03-22,YES,No,6 months,SUP-1378,sustainable|bestseller|clearance
1643,Speedo Gym Gloves,Sports & Fitness,Speedo,6310.87,4448.92,29.3,1.5,5781,9746.0,481,20.25,SKU-PPM4V5I2,2025-02-09,yes,No,3 years,SUP-9085,limited|sale
1644,Philips Action Camera 4K,Electronics,Philips,6218.2,4034.07,10.9,1.7,88,9917.0,363,17.22,SKU-QOIR4NOP,2025-02-13,YES,No,6 months,SUP-3086,premium|limited|eco|organic
1645,Roland Ukulele Soprano,Music & Instruments,Roland,5438.43,2223.87,22.6,1.6,4230,9187.0,386,17.67,SKU-GF38TTWY,2025-01-26,Yes,No,Lifetime,SUP-6413,organic
1646,Yamaha Drum Pad Practice,Music & Instruments,Yamaha,2400.64,1560.19,4.1,2.9,4384,492.0,248,16.05,SKU-VO87X0ZS,2025-01-29,YES,No,Lifetime,SUP-5779,flash|limited|sale|trending
1647,Patanjali Pulse Oximeter,Health & Wellness,Patanjali,5829.66,3860.21,10.7,3.6,1824,6924.0,390,13.67,SKU-1LJMAXHF,2025-01-16,no,No,2 Years,SUP-5456,trending|clearance|flash
1648,Kokuyo Label Maker,Office Supplies,Kokuyo,7736.15,4312.35,17.0,3.1,9211,6792.0,78,18.6,SKU-5GEO2OKA,2025-02-19,Yes,No,No Warranty,SUP-3852,new|limited|clearance
1649,Nike Formal Trousers,Clothing,Nike,1952.84,1281.47,6.4,3.6,9428,2258.0,491,20.04,SKU-KSVGE2UE,2025-03-31,yes,No,3 years,SUP-8270,new|bestseller|eco
1650,Yamaha Drum Pad Practice,Music & Instruments,Yamaha,5557.49,2821.74,30.9,1.3,2319,772.0,360,18.44,SKU-CQ1S5ZS2,2025-02-16,Yes,No,3 years,SUP-9231,sustainable|trending|limited
